image_name,image_path,perc_0,perc_1,perc_2,perc_3
NP.10_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b132ddda5f83987d2c8e_left-58117_top-27628_bottom-27933_right-58473,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b132ddda5f83987d2c8e_left-58117_top-27628_bottom-27933_right-58473.png,0,0,1,0
JP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b170ddda5f83987d6605_left-45244_top-22519_bottom-22787_right-45523,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b170ddda5f83987d6605_left-45244_top-22519_bottom-22787_right-45523.png,1,0,0,0
NP.18_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b166ddda5f83987d5e2f_left-8064_top-57036_bottom-57318_right-8334,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.18_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b166ddda5f83987d5e2f_left-8064_top-57036_bottom-57318_right-8334.png,0,0,0,1
NP.3_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b113ddda5f83987d0f2f_left-14118_top-57452_bottom-57749_right-14398,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.3_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b113ddda5f83987d0f2f_left-14118_top-57452_bottom-57749_right-14398.png,0,0,1,0
NP.6_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b120ddda5f83987d1a41_left-13092_top-56433_bottom-56726_right-13370,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.6_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b120ddda5f83987d1a41_left-13092_top-56433_bottom-56726_right-13370.png,0,1,0,0
SP.1_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b15fddda5f83987d595d_left-8070_top-57013_bottom-57303_right-8334,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/SP.1_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b15fddda5f83987d595d_left-8070_top-57013_bottom-57303_right-8334.png,0,0,0,0
NP.23_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b193ddda5f83987d853e_left-59132_top-26868_bottom-27157_right-59443,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.23_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b193ddda5f83987d853e_left-59132_top-26868_bottom-27157_right-59443.png,0,0,1,0
NP.3_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b111ddda5f83987d0c68_left-48325_top-20973_bottom-21261_right-48608,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.3_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b111ddda5f83987d0c68_left-48325_top-20973_bottom-21261_right-48608.png,1,0,0,0
NP.10_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b131ddda5f83987d2adc_left-14865_top-57188_bottom-57489_right-15155,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b131ddda5f83987d2adc_left-14865_top-57188_bottom-57489_right-15155.png,0,0,1,0
NP.14_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b146ddda5f83987d4040_left-47306_top-21486_bottom-21759_right-47581,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.14_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b146ddda5f83987d4040_left-47306_top-21486_bottom-21759_right-47581.png,1,0,0,0
NP.5_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b118ddda5f83987d11bc_left-8055_top-57009_bottom-57318_right-8334,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.5_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b118ddda5f83987d11bc_left-8055_top-57009_bottom-57318_right-8334.png,1,0,0,0
JP.6_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b1a0ddda5f83987d9210_left-17044_top-29857_bottom-30138_right-17330,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b1a0ddda5f83987d9210_left-17044_top-29857_bottom-30138_right-17330.png,0,0,1,1
JP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b19dddda5f83987d8de8_left-9344_top-55739_bottom-56071_right-9638,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b19dddda5f83987d8de8_left-9344_top-55739_bottom-56071_right-9638.png,0,0,1,1
NP.23_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b191ddda5f83987d831e_left-16792_top-29853_bottom-30143_right-17060,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.23_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b191ddda5f83987d831e_left-16792_top-29853_bottom-30143_right-17060.png,0,0,1,0
NP.10_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b131ddda5f83987d2adc_left-15136_top-57212_bottom-57486_right-15415,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b131ddda5f83987d2adc_left-15136_top-57212_bottom-57486_right-15415.png,0,0,1,0
NP.29_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1b4ddda5f83987da64b_left-16404_top-56677_bottom-56976_right-16708,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.29_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1b4ddda5f83987da64b_left-16404_top-56677_bottom-56976_right-16708.png,1,0,0,0
NP.14_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b146ddda5f83987d4040_left-44239_top-25854_bottom-26111_right-44511,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.14_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b146ddda5f83987d4040_left-44239_top-25854_bottom-26111_right-44511.png,0,0,1,0
JP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b19dddda5f83987d8de8_left-9327_top-53961_bottom-54242_right-9641,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b19dddda5f83987d8de8_left-9327_top-53961_bottom-54242_right-9641.png,1,0,0,1
JP.6_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b1a0ddda5f83987d9210_left-16011_top-30341_bottom-30668_right-16315,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b1a0ddda5f83987d9210_left-16011_top-30341_bottom-30668_right-16315.png,0,0,1,1
NP.26_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b199ddda5f83987d87f4_left-47294_top-21490_bottom-21759_right-47603,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.26_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b199ddda5f83987d87f4_left-47294_top-21490_bottom-21759_right-47603.png,1,0,0,0
JP.2_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b17bddda5f83987d7381_left-9065_top-55725_bottom-56055_right-9376,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.2_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b17bddda5f83987d7381_left-9065_top-55725_bottom-56055_right-9376.png,0,0,1,0
NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-66934_top-13609_bottom-13865_right-67196,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-66934_top-13609_bottom-13865_right-67196.png,0,0,0,0
NP.10_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b131ddda5f83987d2adc_left-14874_top-56438_bottom-56726_right-15160,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b131ddda5f83987d2adc_left-14874_top-56438_bottom-56726_right-15160.png,0,0,1,0
NP.26_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b19bddda5f83987d8b25_left-16943_top-55667_bottom-55937_right-17200,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.26_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b19bddda5f83987d8b25_left-16943_top-55667_bottom-55937_right-17200.png,0,0,1,0
NP.26_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b19bddda5f83987d8b25_left-13092_top-56433_bottom-56719_right-13370,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.26_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b19bddda5f83987d8b25_left-13092_top-56433_bottom-56719_right-13370.png,0,1,0,0
NP.11_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b138ddda5f83987d31d8_left-58116_top-27630_bottom-27934_right-58386,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.11_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b138ddda5f83987d31d8_left-58116_top-27630_bottom-27934_right-58386.png,0,0,1,0
NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65382_top-14108_bottom-14410_right-65682,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65382_top-14108_bottom-14410_right-65682.png,0,0,1,0
NP.11_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b137ddda5f83987d3091_left-13092_top-56438_bottom-56715_right-13367,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.11_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b137ddda5f83987d3091_left-13092_top-56438_bottom-56715_right-13367.png,0,1,0,0
NP.8_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b125ddda5f83987d1d57_left-46802_top-21243_bottom-21502_right-47069,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.8_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b125ddda5f83987d1d57_left-46802_top-21243_bottom-21502_right-47069.png,1,0,0,0
NP.23_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b191ddda5f83987d83b3_left-16921_top-55916_bottom-56213_right-17227,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.23_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b191ddda5f83987d83b3_left-16921_top-55916_bottom-56213_right-17227.png,0,0,1,0
NP.29_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1b1ddda5f83987da2c2_left-8828_top-57297_bottom-57575_right-9106,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.29_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1b1ddda5f83987da2c2_left-8828_top-57297_bottom-57575_right-9106.png,0,1,0,0
JP.6_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b19eddda5f83987d8fe5_left-47818_top-20966_bottom-21264_right-48125,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b19eddda5f83987d8fe5_left-47818_top-20966_bottom-21264_right-48125.png,1,0,0,1
NP.10_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12fddda5f83987d285f_left-47305_top-24550_bottom-24831_right-47580,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12fddda5f83987d285f_left-47305_top-24550_bottom-24831_right-47580.png,0,0,1,0
JP.2_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b181ddda5f83987d78a9_left-59136_top-26872_bottom-27157_right-59430,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.2_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b181ddda5f83987d78a9_left-59136_top-26872_bottom-27157_right-59430.png,0,0,1,0
NP.18_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b168ddda5f83987d5faa_left-48062_top-20209_bottom-20506_right-48357,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.18_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b168ddda5f83987d5faa_left-48062_top-20209_bottom-20506_right-48357.png,0,0,1,0
NP.18_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b16addda5f83987d621d_left-15136_top-57170_bottom-57491_right-15438,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.18_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b16addda5f83987d621d_left-15136_top-57170_bottom-57491_right-15438.png,0,0,1,0
NP.15_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b14dddda5f83987d49b2_left-44236_top-19946_bottom-20247_right-44528,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b14dddda5f83987d49b2_left-44236_top-19946_bottom-20247_right-44528.png,1,0,0,0
NP.22_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b187ddda5f83987d7b19_left-47274_top-24550_bottom-24839_right-47584,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.22_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b187ddda5f83987d7b19_left-47274_top-24550_bottom-24839_right-47584.png,1,0,1,0
NP.9_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12addda5f83987d232f_left-47307_top-24820_bottom-25099_right-47571,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.9_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12addda5f83987d232f_left-47307_top-24820_bottom-25099_right-47571.png,0,0,1,0
NP.12_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b139ddda5f83987d3257_left-9325_top-53961_bottom-54231_right-9643,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.12_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b139ddda5f83987d3257_left-9325_top-53961_bottom-54231_right-9643.png,0,0,1,0
NP.23_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b18dddda5f83987d800a_left-8055_top-57036_bottom-57318_right-8334,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.23_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b18dddda5f83987d800a_left-8055_top-57036_bottom-57318_right-8334.png,0,1,0,1
NP.5_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b118ddda5f83987d11bc_left-8321_top-54470_bottom-54759_right-8623,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.5_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b118ddda5f83987d11bc_left-8321_top-54470_bottom-54759_right-8623.png,1,1,0,0
NP.29_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1b4ddda5f83987da64b_left-14871_top-57188_bottom-57502_right-15152,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.29_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1b4ddda5f83987da64b_left-14871_top-57188_bottom-57502_right-15152.png,0,0,1,0
NP.12_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b13eddda5f83987d3772_left-56338_top-26127_bottom-26383_right-56595,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.12_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b13eddda5f83987d3772_left-56338_top-26127_bottom-26383_right-56595.png,0,0,0,0
NP.29_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1b2ddda5f83987da411_left-48814_top-20990_bottom-21274_right-49119,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.29_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1b2ddda5f83987da411_left-48814_top-20990_bottom-21274_right-49119.png,1,0,0,0
NP.23_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b18fddda5f83987d815c_left-45255_top-22508_bottom-22803_right-45541,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.23_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b18fddda5f83987d815c_left-45255_top-22508_bottom-22803_right-45541.png,0,0,1,0
NP.28_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1a4ddda5f83987d9546_left-8044_top-55486_bottom-55798_right-8352,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.28_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1a4ddda5f83987d9546_left-8044_top-55486_bottom-55798_right-8352.png,0,1,1,0
NP.11_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b135ddda5f83987d2e71_left-47826_top-20990_bottom-21257_right-48111,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.11_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b135ddda5f83987d2e71_left-47826_top-20990_bottom-21257_right-48111.png,0,0,0,0
NP.22_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b185ddda5f83987d7974_left-8325_top-57028_bottom-57311_right-8605,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.22_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b185ddda5f83987d7974_left-8325_top-57028_bottom-57311_right-8605.png,1,1,0,0
JP.6_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b1a0ddda5f83987d9210_left-14231_top-31890_bottom-32189_right-14510,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b1a0ddda5f83987d9210_left-14231_top-31890_bottom-32189_right-14510.png,0,0,0,0
NP.6_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b11eddda5f83987d18fb_left-45742_top-22238_bottom-22532_right-46034,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.6_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b11eddda5f83987d18fb_left-45742_top-22238_bottom-22532_right-46034.png,0,0,1,0
NP.5_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b11bddda5f83987d1548_left-16511_top-31126_bottom-31425_right-16838,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.5_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b11bddda5f83987d1548_left-16511_top-31126_bottom-31425_right-16838.png,0,0,1,0
NP.3_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b113ddda5f83987d0f2f_left-15137_top-57183_bottom-57491_right-15440,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.3_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b113ddda5f83987d0f2f_left-15137_top-57183_bottom-57491_right-15440.png,0,0,1,0
NP.9_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12addda5f83987d232f_left-44498_top-25086_bottom-25343_right-44755,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.9_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12addda5f83987d232f_left-44498_top-25086_bottom-25343_right-44755.png,0,1,0,0
JP.5_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b174ddda5f83987d6ae1_left-7293_top-55220_bottom-55534_right-7614,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.5_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b174ddda5f83987d6ae1_left-7293_top-55220_bottom-55534_right-7614.png,1,0,0,0
JP.2_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b17dddda5f83987d74f9_left-44498_top-25086_bottom-25383_right-44755,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.2_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b17dddda5f83987d74f9_left-44498_top-25086_bottom-25383_right-44755.png,1,0,0,0
NP.23_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b18dddda5f83987d800a_left-8820_top-57293_bottom-57587_right-9111,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.23_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b18dddda5f83987d800a_left-8820_top-57293_bottom-57587_right-9111.png,0,1,0,0
NP.10_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b12dddda5f83987d26b8_left-8320_top-54469_bottom-54759_right-8596,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b12dddda5f83987d26b8_left-8320_top-54469_bottom-54759_right-8596.png,0,1,0,0
NP.9_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12addda5f83987d232f_left-45256_top-22519_bottom-22813_right-45536,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.9_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12addda5f83987d232f_left-45256_top-22519_bottom-22813_right-45536.png,0,1,1,0
NP.28_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b1aaddda5f83987d9c2a_left-56826_top-27405_bottom-27664_right-57107,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.28_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b1aaddda5f83987d9c2a_left-56826_top-27405_bottom-27664_right-57107.png,0,0,0,0
NP.29_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1b4ddda5f83987da64b_left-11565_top-57984_bottom-58241_right-11824,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.29_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b1b4ddda5f83987da64b_left-11565_top-57984_bottom-58241_right-11824.png,0,0,0,0
NP.26_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b199ddda5f83987d87f4_left-45769_top-22261_bottom-22532_right-46034,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.26_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b199ddda5f83987d87f4_left-45769_top-22261_bottom-22532_right-46034.png,0,0,0,0
JP.5_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b179ddda5f83987d7071_left-16897_top-55656_bottom-55936_right-17225,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.5_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b179ddda5f83987d7071_left-16897_top-55656_bottom-55936_right-17225.png,0,0,1,0
NP.29_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b1b6ddda5f83987da77f_left-58353_top-26878_bottom-27151_right-58643,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.29_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b1b6ddda5f83987da77f_left-58353_top-26878_bottom-27151_right-58643.png,0,0,0,0
NP.13_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b142ddda5f83987d3c11_left-15130_top-57183_bottom-57474_right-15437,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b142ddda5f83987d3c11_left-15130_top-57183_bottom-57474_right-15437.png,0,0,1,0
NP.8_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b125ddda5f83987d1d57_left-44480_top-19197_bottom-19454_right-44755,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.8_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b125ddda5f83987d1d57_left-44480_top-19197_bottom-19454_right-44755.png,0,0,1,0
NP.5_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b119ddda5f83987d136c_left-44473_top-19154_bottom-19467_right-44760,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.5_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b119ddda5f83987d136c_left-44473_top-19154_bottom-19467_right-44760.png,0,0,1,0
NP.3_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b113ddda5f83987d0f2f_left-13092_top-56437_bottom-56719_right-13370,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.3_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b113ddda5f83987d0f2f_left-13092_top-56437_bottom-56719_right-13370.png,0,1,0,0
NP.10_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b12dddda5f83987d26b8_left-9354_top-55718_bottom-56022_right-9643,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b12dddda5f83987d26b8_left-9354_top-55718_bottom-56022_right-9643.png,0,0,1,0
NP.14_#_E_#_TCGA-E2-A14N-01Z-00-DX1_id-5e83b14addda5f83987d4554_left-21885_top-68364_bottom-68644_right-22171,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.14_#_E_#_TCGA-E2-A14N-01Z-00-DX1_id-5e83b14addda5f83987d4554_left-21885_top-68364_bottom-68644_right-22171.png,0,1,0,0
